"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"1831","no",2.47768452817127,"no","no","Male","no","African_American",0.909014145629586,1
"1832","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"1833","yes",1.00206479428776,"no","no","Male","yes","African_American",0.696770283878438,1
"1845","no",-0.473554939595753,"no","no","Male","yes","Hispanic",0.359474915349488,0
"1846","no",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.22283635554768,0
"1849","yes",0.158853517782895,"no","no","Female","yes","Caucasian",0.409023468511068,0
"1857","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"1868","yes",-0.262752120469537,"no","no","Male","no","African_American",0.504464793122247,1
"1870","yes",0.791261975161543,"no","no","Female","no","African_American",0.617691704526713,1
"1871","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.360441507411816,0
"1872","no",-0.473554939595753,"no","no","Male","no","African_American",0.460627424075695,0
"1877","yes",2.47768452817127,"no","no","Male","no","African_American",0.909014145629586,1
"1880","yes",-0.684357758721968,"no","no","Male","no","Hispanic",0.37440480886202,0
"1887","yes",-0.473554939595753,"no","no","Male","yes","African_American",0.401847829438371,0
"1891","yes",-0.473554939595753,"yes","no","Male","yes","African_American",0.237138507850843,0
"1903","no",-0.262752120469537,"yes","no","Male","no","African_American",0.32021133985987,0
"1908","no",-0.473554939595753,"yes","no","Male","no","African_American",0.28323371294434,0
"1911","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"1915","yes",0.791261975161543,"no","no","Male","no","African_American",0.71017684576985,1
"1918","no",-0.262752120469537,"no","no","Female","no","Caucasian",0.382393228761694,0
"1925","no",-0.684357758721968,"no","yes","Female","no","Caucasian",0.473814255584197,0
"1926","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"1929","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"1934","yes",1.21286761341398,"no","no","Male","no","African_American",0.77688352171141,1
"1939","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.714930699944806,1
"1940","yes",-0.473554939595753,"no","no","Male","yes","Caucasian",0.382593899703666,0
"1948","yes",-0.262752120469537,"no","no","Female","yes","African_American",0.345568513129703,0
"1966","yes",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"1977","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"1978","no",-0.473554939595753,"no","yes","Male","no","African_American",0.638324627835667,1
"1979","no",-0.0519493013433206,"no","no","Male","no","African_American",0.548233623544722,1
"1982","yes",0.158853517782895,"no","no","Female","no","Caucasian",0.468031391854968,0
"1990","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.37440480886202,0
"1991","no",-0.684357758721968,"yes","no","Male","no","African_American",0.248962346970747,0
"1994","no",-0.473554939595753,"no","yes","Male","no","Caucasian",0.619474595639724,1
"1998","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.677821145700429,1
"1999","no",0.158853517782895,"yes","no","Male","no","Caucasian",0.381726026602086,0
"2009","no",-0.473554939595753,"no","no","Male","no","African_American",0.460627424075695,0
"2014","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"2017","yes",1.42367043254019,"yes","no","Male","no","African_American",0.657599003360749,1
"2023","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.234165977576199,0
"2030","no",0.791261975161543,"yes","no","Female","no","African_American",0.427783973703011,0
"2033","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.548233623544722,1
"2041","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"2046","no",-0.262752120469537,"yes","no","Male","no","Other",0.27778472106582,0
"2050","no",-0.684357758721968,"no","no","Female","yes","African_American",0.270926031904851,0
"2052","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2056","no",-0.473554939595753,"yes","no","Male","no","African_American",0.28323371294434,0
"2058","yes",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.13688923723236,0
"2062","yes",-0.684357758721968,"no","yes","Male","yes","Other",0.487450756442408,0
"2065","no",-0.473554939595753,"no","yes","Male","no","African_American",0.638324627835667,1
"2067","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.234165977576199,0
"2072","no",-0.684357758721968,"no","no","Female","no","Hispanic",0.282955781561177,0
"2076","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2086","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"2087","yes",-0.684357758721968,"no","yes","Male","no","Hispanic",0.552938609050802,1
"2105","yes",3.53169862380235,"no","no","Male","no","African_American",0.960076201350689,1
"2106","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2108","no",-0.473554939595753,"no","no","Female","yes","African_American",0.306985019872591,0
"2109","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.193896136911321,0
"2115","yes",-0.473554939595753,"no","no","Male","yes","Caucasian",0.382593899703666,0
"2116","no",-0.473554939595753,"no","no","Male","yes","African_American",0.401847829438371,0
"2123","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2129","yes",1.00206479428776,"no","no","Male","no","African_American",0.744961833979367,1
"2134","yes",-0.473554939595753,"no","no","Female","yes","Caucasian",0.290072112933316,0
"2135","yes",1.21286761341398,"no","no","Male","yes","Caucasian",0.716437942413627,1
"2138","no",-0.262752120469537,"no","no","Male","no","African_American",0.504464793122247,1
"2146","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.577286019226674,1
"2147","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.13688923723236,0
"2156","yes",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"2163","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.193896136911321,0
"2169","no",-0.684357758721968,"no","no","Male","yes","African_American",0.360441507411816,0
"2172","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2173","yes",-0.684357758721968,"yes","no","Male","no","African_American",0.248962346970747,0
"2176","yes",-0.684357758721968,"yes","no","Female","no","Caucasian",0.167783766695531,0
"2177","yes",-0.262752120469537,"yes","no","Male","yes","Caucasian",0.254731106607171,0
"2190","no",-0.684357758721968,"no","yes","Male","no","African_American",0.596865908203352,1
"2192","yes",-0.0519493013433206,"yes","no","Male","no","Asian",0.201982588267171,0
"2203","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.548233623544722,1
"2205","yes",-0.473554939595753,"no","no","Male","no","African_American",0.460627424075695,0
"2213","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"2219","no",0.580459156035327,"no","no","Male","yes","Caucasian",0.59864695117074,1
"2226","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.360441507411816,0
"2231","yes",-0.684357758721968,"no","no","Female","yes","African_American",0.270926031904851,0
"2235","no",-0.684357758721968,"no","no","Male","yes","Hispanic",0.320098194878879,0
"2240","yes",1.84527607079262,"no","no","Male","yes","African_American",0.822688837692781,1
"2244","no",-0.473554939595753,"no","no","Female","no","African_American",0.360245675967672,0
"2245","no",0.158853517782895,"no","no","Male","yes","Caucasian",0.512116924097805,1
"2262","no",-0.0519493013433206,"no","no","Male","no","African_American",0.548233623544722,1
"2267","yes",-0.473554939595753,"yes","no","Female","no","Caucasian",0.193763377267776,0
"2272","yes",-0.262752120469537,"no","no","Male","no","African_American",0.504464793122247,1
"2281","yes",-0.0519493013433206,"no","yes","Male","no","Caucasian",0.698185477582922,1
"2282","no",-0.262752120469537,"no","no","Male","yes","African_American",0.44470335738325,0
"2287","yes",-0.684357758721968,"yes","no","Male","yes","Hispanic",0.178876050077104,0
"2290","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.577286019226674,1
"2297","yes",1.00206479428776,"no","no","Male","yes","African_American",0.696770283878438,1
"2300","yes",0.580459156035327,"no","no","Male","no","Caucasian",0.654704909583151,1
"2303","no",-0.473554939595753,"no","yes","Male","no","African_American",0.638324627835667,1
"2304","no",-0.473554939595753,"yes","no","Female","yes","Caucasian",0.15899909465233,0
"2306","no",-0.262752120469537,"no","no","Male","yes","Caucasian",0.424854525436745,0
"2313","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.234165977576199,0
"2315","yes",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"2318","yes",2.26688170904505,"no","no","Male","yes","African_American",0.868301668221572,1
"2319","no",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"2337","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2347","no",-0.684357758721968,"no","no","Female","no","African_American",0.320826815489286,0
"2351","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.484274805640155,0
"2353","yes",-0.684357758721968,"no","no","Female","no","Caucasian",0.303485269756697,0
"2356","yes",-0.262752120469537,"no","no","Male","no","Caucasian",0.484274805640155,0
"2366","yes",0.369656336909111,"no","no","Male","yes","African_American",0.575648486028822,1
"2372","no",-0.684357758721968,"no","no","Male","yes","African_American",0.360441507411816,0
"2381","yes",-0.473554939595753,"no","no","Male","no","African_American",0.460627424075695,0
"2386","yes",0.158853517782895,"no","no","Male","no","African_American",0.591268804032352,1
"2395","yes",-0.262752120469537,"no","yes","Male","no","Other",0.632068390085372,1
"2402","no",-0.473554939595753,"no","yes","Male","no","African_American",0.638324627835667,1
"2412","yes",-0.473554939595753,"no","yes","Male","yes","African_American",0.581308023025189,1
"2414","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.596865908203352,1
"2416","yes",-0.473554939595753,"no","no","Male","yes","African_American",0.401847829438371,0
"2417","yes",4.37490990030721,"yes","no","Male","yes","African_American",0.946451490795451,1
"2418","yes",0.158853517782895,"no","no","Male","yes","Other",0.481653807277364,0
"2421","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2423","yes",3.32089580467613,"no","no","Male","no","Hispanic",0.943985022127475,1
"2426","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.677821145700429,1
"2429","yes",0.369656336909111,"no","no","Male","yes","Caucasian",0.555805004676039,1
"2435","yes",-0.0519493013433206,"no","no","Female","yes","African_American",0.386298258510231,0
"2446","yes",-0.0519493013433206,"no","no","Male","yes","African_American",0.488397501808271,0
"2449","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.440631826735252,0
"2452","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.538043473901985,1
"2453","yes",3.11009298554992,"yes","no","Male","yes","Caucasian",0.850342575070526,1
"2460","yes",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.193896136911321,0
"2471","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.255267984633487,0
"2480","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.13688923723236,0
"2500","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.397887522913899,0
"2502","no",-0.684357758721968,"no","no","Male","yes","African_American",0.360441507411816,0
"2503","yes",3.32089580467613,"yes","no","Male","no","African_American",0.90323548701366,1
"2509","yes",-0.262752120469537,"no","yes","Male","no","Caucasian",0.659932951337658,1
"2515","no",-0.473554939595753,"no","yes","Male","no","African_American",0.638324627835667,1
"2539","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.341845870705414,0
"2541","no",-0.0519493013433206,"no","no","Male","no","Caucasian",0.528158962684605,1
"2542","yes",-0.262752120469537,"no","no","Male","yes","African_American",0.44470335738325,0
"2544","yes",4.37490990030721,"no","no","Male","yes","African_American",0.97448871783395,1
"2552","no",-0.684357758721968,"yes","no","Female","yes","African_American",0.146716494207271,0
"2554","yes",1.21286761341398,"no","no","Male","no","Caucasian",0.762568883221255,1
"2556","yes",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"2559","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2565","yes",0.369656336909111,"no","no","Male","no","African_American",0.632949155154948,1
"2579","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2587","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2588","yes",-0.473554939595753,"no","yes","Female","no","African_American",0.537832294593836,1
"2589","yes",-0.262752120469537,"no","no","Male","no","African_American",0.504464793122247,1
"2591","yes",1.42367043254019,"no","no","Male","no","African_American",0.805851032082368,1
"2593","yes",1.84527607079262,"no","no","Male","yes","African_American",0.822688837692781,1
"2595","no",-0.473554939595753,"no","yes","Male","yes","Caucasian",0.56152760749704,1
"2598","no",-0.684357758721968,"no","no","Male","no","African_American",0.417390788113458,0
"2603","no",-0.684357758721968,"no","yes","Male","no","African_American",0.596865908203352,1
"2610","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.255267984633487,0
"2616","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2617","no",-0.684357758721968,"no","no","Male","no","Hispanic",0.37440480886202,0
"2619","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.382593899703666,0
"2621","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.342037047492551,0
"2624","no",-0.262752120469537,"no","no","Male","yes","Caucasian",0.424854525436745,0
